Timestamp	Iterationer	Rumtemperatur	Slush Ice temperatur	Brinetemperatur	Lufttemperaturen fra kondensator	Motortemperatur	Temperaturen efter fordamper	Kondensator luft	Kompressortemperatur	Temperatur efter EPV	Temperatur efter kompressor	Temperatur efter kondensator 	Tryk høj	Tryk lav
	924,000000	28,196552	-0,229124	-0,077086		27,991936	8,080072	25,044699	-0,005508	49,681699	27,059545	38,635585	6,476472	0,021703
	925,000000	28,210750	-0,207864	-0,080448		27,980623	8,076705	25,050493	0,025365	49,707717	27,065063	38,614816	6,474764	0,020645
	926,000000	28,303073	-0,230322	-0,073751		27,985192	8,069743	25,053415	0,034949	49,737129	27,041074	38,577936	6,473055	0,023818
	927,000000	28,246251	-0,204901	-0,079954		27,986701	8,077451	25,047558	0,079510	49,768237	27,061731	38,567061	6,474764	0,020645
	928,000000	28,196552	-0,226114	-0,080101		27,996482	8,079807	25,042255	0,084337	49,792551	27,062882	38,551439	6,476472	0,023818
	929,000000	28,217849	-0,215213	-0,078287		27,989394	8,092129	25,027779	0,104493	49,827207	27,057079	38,533301	6,478181	0,020645
	930,000000	28,295968	-0,194065	-0,068414		27,972512	8,100476	25,055812	0,137243	49,879342	27,055499	38,513151	6,476472	0,018530
	931,000000	28,161064	-0,219957	-0,082796		27,987741	8,090178	25,039020	0,168932	49,930459	27,055343	38,519921	6,476472	0,021703
	932,000000	28,203650	-0,225205	-0,074337		27,990500	8,110570	25,029808	0,190051	49,982474	27,036188	38,484547	6,471347	0,020645
	933,000000	28,232049	-0,207859	-0,082929		28,004621	8,105450	25,030331	0,197153	49,993067	27,042260	38,483639	6,473055	0,020645
	934,000000	28,224949	-0,206209	-0,094710		27,994347	8,117695	25,039009	0,231564	50,024211	27,011146	38,438605	6,474764	0,020645
	935,000000	28,203650	-0,224511	-0,072363		27,985672	8,140833	25,043209	0,266015	50,084292	27,023628	38,428739	6,474764	0,022760
	936,000000	28,189453	-0,189905	-0,061850		28,022110	8,106642	25,033493	0,266638	50,111079	27,005892	38,418823	6,478181	0,020645
	937,000000	28,210750	-0,223718	-0,075031		28,013448	8,136040	25,033837	0,280989	50,145410	27,035079	38,396351	6,481598	0,021703
	938,000000	28,139776	-0,211615	-0,069428		28,007043	8,134391	25,051369	0,315165	50,175967	27,029727	38,385582	6,473055	0,020645
	939,000000	28,189453	-0,212817	-0,072843		27,997434	8,136961	25,049105	0,331712	50,186574	27,030012	38,373838	6,476472	0,020645
	940,000000	28,196552	-0,210627	-0,076738		28,026419	8,146629	25,036892	0,375028	50,180552	27,046887	38,350466	6,474764	0,022760
	941,000000	28,210750	-0,227522	-0,057047		28,016026	8,146345	25,041950	0,377005	50,171428	27,052296	38,346714	6,476472	0,022760
	942,000000	28,224949	-0,204265	-0,094429		28,013531	8,148128	25,045713	0,412939	50,174956	27,057208	38,310032	6,476472	0,021703
	943,000000	28,168161	-0,209434	-0,056354		27,994916	8,157992	25,051740	0,430423	50,156480	27,081171	38,307532	6,476472	0,021703
	944,000000	28,267556	-0,201361	-0,075724		28,011116	8,155259	25,047529	0,445208	50,177322	27,076627	38,269134	6,476472	0,022760
	945,000000	28,196552	-0,211509	-0,068814		28,042725	8,166988	25,057294	0,476264	50,167330	27,073974	38,266506	6,474764	0,022760
	946,000000	28,203650	-0,204103	-0,084903		28,018098	8,156481	25,044764	0,474163	50,172903	27,058840	38,248231	6,476472	0,022760
	947,000000	28,111397	-0,222888	-0,077885		28,028157	8,171013	25,050979	0,508984	50,164351	27,070845	38,223677	6,474764	0,018530
	948,000000	28,139776	-0,214183	-0,088612		28,033698	8,155825	25,029081	0,535921	50,168838	27,088995	38,212501	6,476472	0,022760
	949,000000	28,224949	-0,218785	-0,094055		28,036482	8,170291	25,045507	0,566903	50,158416	27,086295	38,206181	6,476472	0,022760
	950,000000	28,196552	-0,212954	-0,081140		28,029446	8,158419	25,044349	0,593220	50,174412	27,078436	38,171421	6,478181	0,020645
	951,000000	28,189453	-0,206986	-0,080206		28,031707	8,185775	25,042010	0,611921	50,175347	27,097932	38,168140	6,474764	0,022760
	952,000000	28,196552	-0,209035	-0,078258		28,023197	8,166191	25,046007	0,640459	50,213337	27,093336	38,140987	6,474764	0,019587
	953,000000	28,217849	-0,213774	-0,083408		28,028004	8,176907	25,042167	0,661437	50,221691	27,105584	38,109381	6,478181	0,021703
	954,000000	28,175258	-0,210553	-0,089972		28,040189	8,183076	25,058436	0,679908	50,223852	27,100667	38,113622	6,474764	0,019587
	955,000000	28,267556	-0,220009	-0,071908		28,026876	8,181669	25,035139	0,700551	50,236762	27,117459	38,086883	6,474764	0,022760
	956,000000	28,210750	-0,200720	-0,077004		28,036145	8,182420	25,035220	0,736564	50,234597	27,107055	38,074387	6,476472	0,021703
	957,000000	28,210750	-0,211909	-0,062276		28,038296	8,200302	25,033322	0,740439	50,237947	27,106320	38,066367	6,476472	0,023818
	958,000000	28,196552	-0,210170	-0,063956		28,039430	8,194833	25,022298	0,785078	50,222917	27,088538	38,037445	6,473055	0,020645
	959,000000	28,253352	-0,214199	-0,060195		28,045334	8,198994	25,026744	0,797000	50,190452	27,115096	38,005437	6,476472	0,021703
	960,000000	28,203650	-0,215885	-0,077124		28,045217	8,212481	25,038787	0,815300	50,121291	27,125205	38,018735	6,478181	0,021703
	961,000000	28,189453	-0,220387	-0,066064		28,027118	8,207391	25,037040	0,851834	50,049189	27,104211	37,985535	6,476472	0,023818
	962,000000	28,210750	-0,215990	-0,095522		28,041398	8,194126	25,032747	0,871462	49,972443	27,115905	37,974522	6,471347	0,020645
	963,000000	28,153968	-0,217214	-0,077323		28,030953	8,213150	25,010851	0,903821	49,941313	27,100719	37,957649	6,474764	0,021703
	964,000000	28,253352	-0,215533	-0,080312		28,044816	8,206625	25,035990	0,909877	49,932124	27,105688	37,926480	6,479889	0,021703
	965,000000	28,210750	-0,215270	-0,084688		28,045131	8,196883	25,029488	0,936821	49,872140	27,108154	37,919810	6,479889	0,020645
	966,000000	28,232049	-0,223928	-0,071307		28,030465	8,211986	25,026393	0,940913	49,820963	27,099248	37,901869	6,476472	0,022760
	967,000000	28,224949	-0,218627	-0,069292		28,038541	8,209738	25,038359	0,973520	49,825116	27,093072	37,887727	6,483306	0,023818
	968,000000	28,267556	-0,205810	-0,098003		28,038911	8,202138	25,028596	1,007144	49,843613	27,080699	37,861246	6,478181	0,021703
	969,000000	28,182356	-0,230616	-0,098883		28,027228	8,223122	25,042125	1,017912	49,856101	27,087135	37,840643	6,479889	0,022760
	970,000000	28,246251	-0,218785	-0,096241		28,031588	8,212963	25,027518	1,041042	49,845211	27,083720	37,846739	6,474764	0,020645
	971,000000	28,168161	-0,227285	-0,087463		28,006407	8,225378	25,030095	1,073146	49,855208	27,074601	37,823481	6,474764	0,020645
	972,000000	28,239150	-0,211409	-0,081539		28,022685	8,234176	25,041440	1,090865	49,861714	27,067084	37,797435	6,476472	0,021703
	973,000000	28,232049	-0,226056	-0,076656		28,027624	8,216239	25,046576	1,119163	49,851625	27,066617	37,791503	6,478181	0,025933
	974,000000	28,239150	-0,209860	-0,075695		28,041959	8,221880	25,045102	1,141240	49,827624	27,080751	37,760300	6,479889	0,023818
	975,000000	28,182356	-0,210527	-0,085341		28,019866	8,218729	25,042115	1,182354	49,839577	27,080461	37,738135	6,471347	0,018530
	976,000000	28,132681	-0,189111	-0,064142		28,022137	8,234257	25,035915	1,204021	49,859986	27,088710	37,732455	6,478181	0,021703
	977,000000	28,175258	-0,206981	-0,079884		28,037577	8,234072	25,038497	1,197428	49,860530	27,090212	37,721547	6,476472	0,021703
	978,000000	28,168161	-0,219825	-0,083700		28,022533	8,235501	25,032627	1,227510	49,869858	27,090051	37,699145	6,479889	0,020645
	979,000000	28,153968	-0,208793	-0,068651		28,040700	8,234275	25,061159	1,248323	49,870300	27,113806	37,665443	6,476472	0,021703
	980,000000	28,274658	-0,226250	-0,070892		28,036578	8,237762	25,049657	1,279346	49,840427	27,086658	37,664786	6,478181	0,021703
	981,000000	28,246251	-0,203787	-0,065663		28,025265	8,236307	25,044026	1,295027	49,811383	27,118008	37,652105	6,474764	0,022760
	982,000000	28,189453	-0,210579	-0,080044		28,013060	8,257569	25,048926	1,336787	49,813482	27,102113	37,628326	6,476472	0,020645
	983,000000	28,232049	-0,198939	-0,049627		28,006600	8,243788	25,056084	1,346274	49,782654	27,125733	37,622203	6,474764	0,023818
	984,000000	28,182356	-0,213642	-0,049707		28,040705	8,250956	25,059691	1,377232	49,748565	27,112703	37,608192	6,478181	0,021703
	985,000000	28,168161	-0,218654	-0,097655		28,020200	8,259619	25,065296	1,402723	49,715195	27,139763	37,595269	6,473055	0,022760
	986,000000	28,224949	-0,194999	-0,090450		28,038210	8,247533	25,059769	1,405061	49,739659	27,132929	37,574273	6,471347	0,021703
	987,000000	28,175258	-0,206267	-0,067156		28,017025	8,248257	25,058428	1,460239	49,740178	27,122552	37,561067	6,473055	0,022760
	988,000000	28,153968	-0,206214	-0,061753		28,021185	8,255795	25,068127	1,477059	49,771844	27,128857	37,544708	6,474764	0,021703
	989,000000	28,139776	-0,217157	-0,080257		28,003478	8,262257	25,063457	1,479797	49,796871	27,122111	37,517232	6,478181	0,022760
	990,000000	28,168161	-0,211163	-0,062781		28,021488	8,262864	25,055901	1,531085	49,798361	27,120298	37,492459	6,478181	0,021703
	991,000000	28,203650	-0,198093	-0,074600		28,030758	8,256519	25,046769	1,543724	49,803436	27,127671	37,483722	6,474764	0,020645
	992,000000	28,168161	-0,207275	-0,104672		28,013563	8,274217	25,056063	1,569641	49,799566	27,119718	37,480942	6,478181	0,021703
	993,000000	28,217849	-0,216684	-0,073426		28,007708	8,270746	25,083358	1,582534	49,804886	27,105289	37,456790	6,476472	0,021703
	994,000000	28,217849	-0,219079	-0,074734		28,009309	8,280406	25,063590	1,609589	49,816018	27,110651	37,453718	6,478181	0,022760
	995,000000	28,153968	-0,212155	-0,065942		27,993177	8,274191	25,066948	1,640818	49,808754	27,119687	37,422922	6,476472	0,020645
	996,000000	28,232049	-0,204507	-0,086447		28,013905	8,297418	25,073725	1,662692	49,816184	27,097802	37,406695	6,474764	0,023818
	997,000000	28,246251	-0,196859	-0,073146		28,018172	8,275258	25,074503	1,674855	49,815023	27,092103	37,398126	6,479889	0,021703
	998,000000	28,217849	-0,211620	-0,072812		28,018478	8,288373	25,063386	1,693518	49,814135	27,086005	37,383326	6,478181	0,021703
	999,000000	28,196552	-0,196780	-0,062433		28,021154	8,278706	25,077677	1,736525	49,815822	27,074892	37,373766	6,478181	0,023818
	1000,000000	28,111397	-0,225982	-0,079803		28,027325	8,281993	25,076861	1,751887	49,825318	27,083612	37,346668	6,474764	0,021703
	1001,000000	28,118492	-0,202169	-0,069503		28,014301	8,301216	25,076333	1,765585	49,816598	27,072887	37,333116	6,473055	0,021703
	1002,000000	28,182356	-0,214924	-0,051921		28,002356	8,291562	25,064358	1,780353	49,820286	27,089000	37,313347	6,474764	0,023818
	1003,000000	28,153968	-0,200299	-0,082297		28,010325	8,294308	25,063872	1,805905	49,837027	27,084295	37,305035	6,479889	0,028049
	1004,000000	28,175258	-0,210548	-0,084979		28,024754	8,305399	25,068388	1,834016	49,848276	27,058736	37,279691	6,474764	0,022760
	1005,000000	28,210750	-0,210931	-0,068676		28,009658	8,284309	25,072047	1,864015	49,854832	27,060198	37,274940	6,478181	0,023818
	1006,000000	28,203650	-0,210023	-0,045864		28,008239	8,301407	25,068966	1,893652	49,857791	27,060359	37,248106	6,476472	0,022760
	1007,000000	28,168161	-0,228430	-0,060004		28,018138	8,305196	25,082760	1,903491	49,861448	27,054343	37,251625	6,473055	0,024876
	1008,000000	28,196552	-0,207249	-0,078495		28,008347	8,309828	25,056730	1,927171	49,879830	27,067141	37,214341	6,473055	0,022760
	1009,000000	28,224949	-0,203472	-0,072225		28,003829	8,307596	25,077627	1,978403	49,899713	27,049530	37,225331	6,476472	0,020645
	1010,000000	28,168161	-0,213884	-0,068502		28,004580	8,320463	25,081143	1,971957	49,885761	27,053607	37,189613	6,478181	0,023818
	1011,000000	28,182356	-0,208798	-0,051893		27,995563	8,316377	25,062338	2,008329	49,867726	27,072970	37,181454	6,471347	0,023818
	1012,000000	28,182356	-0,215565	-0,063099		28,005698	8,308985	25,067709	2,024427	49,885699	27,088368	37,161704	6,474764	0,023818
	1013,000000	28,239150	-0,227369	-0,083804		28,000500	8,313528	25,074290	2,040861	49,902189	27,081508	37,148699	6,476472	0,022760
	1014,000000	28,210750	-0,208877	-0,042902		27,985508	8,310592	25,070315	2,065772	49,901160	27,079881	37,147451	6,473055	0,023818
	1015,000000	28,210750	-0,196218	-0,065140		27,994187	8,333742	25,061880	2,086618	49,902916	27,086114	37,110949	6,473055	0,020645
	1016,000000	28,161064	-0,218228	-0,057843		27,997218	8,307836	25,066946	2,115151	49,941672	27,077648	37,106567	6,473055	0,021703
	1017,000000	28,125586	-0,225394	-0,066247		27,998086	8,351502	25,071133	2,147038	49,908501	27,102217	37,090802	6,471347	0,023818
	1018,000000	28,189453	-0,211598	-0,054107		27,998717	8,329264	25,053340	2,154597	49,921354	27,090072	37,070732	6,474764	0,022760
	1019,000000	28,104304	-0,208504	-0,061658		27,983543	8,333702	25,042549	2,182595	49,887342	27,089445	37,063179	6,478181	0,023818
	1020,000000	28,189453	-0,204428	-0,079815		28,015245	8,344698	25,041535	2,203824	49,865080	27,094569	37,049290	6,476472	0,021703
	1021,000000	28,182356	-0,199585	-0,079614		28,015706	8,324196	25,039787	2,251157	49,864075	27,097507	37,048190	6,479889	0,020645
	1022,000000	28,253352	-0,198251	-0,070782		28,003474	8,335223	25,043184	2,250202	49,860991	27,100662	37,008999	6,478181	0,022760
	1023,000000	28,253352	-0,219483	-0,079668		27,995806	8,349448	25,039734	2,286538	49,864789	27,102160	37,005011	6,476472	0,023818
	1024,000000	28,189453	-0,203651	-0,064645		28,002451	8,359722	25,012493	2,294049	49,883559	27,087979	36,979271	6,478181	0,024876
	1025,000000	28,146872	-0,206245	-0,061884		28,008683	8,344471	25,009161	2,304119	49,918512	27,099398	36,974544	6,474764	0,024876
	1026,000000	28,189453	-0,214340	-0,054427		28,003316	8,344669	25,025153	2,350811	49,923761	27,091046	36,950206	6,476472	0,022760
	1027,000000	28,153968	-0,221265	-0,064138		28,010196	8,357278	25,013256	2,353331	49,924193	27,097460	36,950001	6,473055	0,022760
	1028,000000	28,182356	-0,214661	-0,057708		27,986017	8,352906	24,994359	2,376038	49,914915	27,126780	36,918515	6,473055	0,022760
	1029,000000	28,203650	-0,199795	-0,062564		27,999932	8,366204	24,996333	2,407484	49,920888	27,095829	36,912625	6,474764	0,023818
	1030,000000	28,203650	-0,204165	-0,067447		27,999303	8,374985	24,989253	2,431562	49,936049	27,100714	36,889376	6,476472	0,023818
	1031,000000	28,153968	-0,207364	-0,071529		27,992636	8,361386	24,979436	2,458348	49,922559	27,096456	36,881503	6,474764	0,023818
	1032,000000	28,189453	-0,221721	-0,063684		27,992425	8,357906	24,973697	2,467457	49,895896	27,099585	36,870012	6,476472	0,021703
	1033,000000	28,224949	-0,210422	-0,057548		27,984050	8,373878	24,968433	2,501025	49,906981	27,082036	36,856254	6,471347	0,022760
	1034,000000	28,232049	-0,210054	-0,069741		28,010149	8,352959	24,973409	2,527975	49,923817	27,078721	36,844573	6,474764	0,023818
	1035,000000	28,253352	-0,215832	-0,059228		27,991167	8,344077	24,965249	2,554610	49,941073	27,089575	36,837825	6,478181	0,022760
	1036,000000	28,239150	-0,207228	-0,074010		27,989250	8,369557	24,976041	2,563864	49,956639	27,080405	36,814132	6,474764	0,021703
	1037,000000	28,217849	-0,203099	-0,055733		27,976411	8,379489	24,957641	2,598505	49,969299	27,078223	36,801751	6,474764	0,023818
	1038,000000	28,260454	-0,200005	-0,063791		28,005451	8,350408	24,972569	2,609905	49,964165	27,091943	36,787628	6,473055	0,023818
	1039,000000	28,182356	-0,213437	-0,052024		27,998968	8,370453	24,954828	2,623854	49,983335	27,088627	36,783609	6,474764	0,021703
	1040,000000	28,090117	-0,208583	-0,064631		27,996278	8,362986	24,960792	2,646641	49,998525	27,101507	36,755516	6,478181	0,024876
	1041,000000	28,217849	-0,202458	-0,050717		27,999674	8,374640	24,957564	2,651398	49,998215	27,100927	36,740343	6,474764	0,021703
	1042,000000	28,217849	-0,197158	-0,064217		28,006872	8,373977	24,962016	2,704736	49,997033	27,085555	36,730933	6,478181	0,022760
	1043,000000	28,168161	-0,199926	-0,043220		28,010151	8,375197	24,966778	2,724589	50,000017	27,101217	36,722750	6,476472	0,022760
	1044,000000	28,132681	-0,213489	-0,055546		27,987785	8,385521	24,964622	2,745884	49,985237	27,116900	36,693057	6,476472	0,023818
	1045,000000	28,168161	-0,187115	-0,064350		28,000861	8,375947	24,971836	2,761093	49,986110	27,117899	36,707187	6,474764	0,021703
	1046,000000	28,161064	-0,208079	-0,063443		28,000441	8,399685	24,980260	2,782706	49,991867	27,129593	36,668426	6,473055	0,022760
	1047,000000	28,203650	-0,201129	-0,050423		28,000493	8,390456	24,981786	2,802399	49,977538	27,126883	36,666833	6,476472	0,021703
	1048,000000	28,224949	-0,195908	-0,076570		28,003777	8,414671	24,978629	2,835027	49,994594	27,133872	36,655520	6,474764	0,022760
	1049,000000	28,189453	-0,197452	-0,067979		28,009187	8,399474	24,971708	2,855303	49,998708	27,131981	36,652184	6,476472	0,021703
	1050,000000	28,189453	-0,194679	-0,066191		28,000837	8,399501	24,972918	2,870568	49,976154	27,132510	36,637745	6,469638	0,023818
	1051,000000	28,224949	-0,206776	-0,065964		27,973757	8,390201	24,978566	2,903734	49,971150	27,124624	36,615324	6,476472	0,023818
	1052,000000	28,168161	-0,189731	-0,043059		27,985611	8,409844	24,970182	2,908811	49,985237	27,127459	36,591129	6,479889	0,023818
	1053,000000	28,175258	-0,199238	-0,048982		27,997717	8,400227	24,966841	2,936577	49,979204	27,131691	36,576350	6,474764	0,021703
	1054,000000	28,168161	-0,212554	-0,044579		27,993150	8,412382	24,960788	2,963095	49,967095	27,126650	36,582662	6,474764	0,024876
	1055,000000	28,210750	-0,201875	-0,056039		28,009623	8,411568	24,975830	2,981463	49,943007	27,123573	36,558076	6,474764	0,024876
	1056,000000	28,196552	-0,197189	-0,053330		27,979129	8,408581	24,958708	2,995578	49,924769	27,128194	36,547332	6,471347	0,022760
	1057,000000	28,132681	-0,208268	-0,034255		27,992415	8,395561	24,964105	3,021049	49,880586	27,132717	36,518242	6,471347	0,021703
	1058,000000	28,182356	-0,212586	-0,066537		27,986062	8,406565	24,970265	3,039824	49,897714	27,133240	36,512191	6,474764	0,021703
	1059,000000	28,168161	-0,217030	-0,043538		27,999325	8,417837	24,975271	3,076360	49,879874	27,125914	36,486673	6,474764	0,022760
	1060,000000	28,189453	-0,203046	-0,064403		27,978919	8,414542	24,968263	3,076057	49,895841	27,128303	36,479918	6,474764	0,020645
	1061,000000	28,146872	-0,187887	-0,045619		27,988325	8,404865	24,964979	3,093979	49,892279	27,131852	36,479059	6,471347	0,022760
	1062,000000	28,232049	-0,204538	-0,057626		28,005702	8,432318	24,969319	3,125150	49,864231	27,129406	36,459113	6,473055	0,021703
	1063,000000	28,196552	-0,214986	-0,063469		27,991289	8,413551	24,971821	3,145781	49,858033	27,117630	36,447428	6,473055	0,022760
	1064,000000	28,047568	-0,200036	-0,031239		27,977639	8,424590	24,965506	3,175120	49,871040	27,098533	36,440523	6,474764	0,024876
	1065,000000	28,182356	-0,207632	-0,053089		27,997120	8,415453	24,962189	3,184743	49,875225	27,089202	36,410824	6,474764	0,024876
	1066,000000	28,182356	-0,204034	-0,048180		27,986147	8,434669	24,958742	3,214214	49,871017	27,100108	36,399745	6,473055	0,022760
	1067,000000	28,153968	-0,212980	-0,067737		27,991607	8,434361	24,965506	3,231770	49,864216	27,100113	36,400114	6,473055	0,023818
	1068,000000	28,182356	-0,202941	-0,056531		27,985781	8,430152	24,955611	3,238448	49,862320	27,093093	36,376357	6,476472	0,024876
	1069,000000	28,182356	-0,197158	-0,045566		27,994626	8,439584	24,975903	3,270871	49,836923	27,080772	36,358291	6,476472	0,023818
	1070,000000	28,196552	-0,192604	-0,060906		27,984810	8,446683	24,960349	3,291545	49,819028	27,087104	36,355448	6,476472	0,023818
